Match type,Repository,Repository external URL
repo,github.com/nomad-ops/nomad-ops,https://sourcegraph.com/github.com/nomad-ops/nomad-ops
repo,github.com/tidwall/btree,https://sourcegraph.com/github.com/tidwall/btree
repo,github.com/thecsw/darkness,https://sourcegraph.com/github.com/thecsw/darkness
repo,github.com/BishopFox/sliver,https://sourcegraph.com/github.com/BishopFox/sliver
repo,github.com/kislerdm/terraform-provider-neon,https://sourcegraph.com/github.com/kislerdm/terraform-provider-neon
repo,github.com/sysdiglabs/terraform-provider-sysdig,https://sourcegraph.com/github.com/sysdiglabs/terraform-provider-sysdig
repo,github.com/maoqide/kubeutil,https://sourcegraph.com/github.com/maoqide/kubeutil
repo,github.com/lorenzosaino/go-sysctl,https://sourcegraph.com/github.com/lorenzosaino/go-sysctl
repo,github.com/tiendc/gofn,https://sourcegraph.com/github.com/tiendc/gofn
repo,github.com/hoffie/prometheus-filter-proxy,https://sourcegraph.com/github.com/hoffie/prometheus-filter-proxy
repo,github.com/OffchainLabs/nitro,https://sourcegraph.com/github.com/OffchainLabs/nitro
repo,github.com/jhunters/goassist,https://sourcegraph.com/github.com/jhunters/goassist
repo,github.com/ardanlabs/gotour,https://sourcegraph.com/github.com/ardanlabs/gotour
repo,github.com/grafana/mimir,https://sourcegraph.com/github.com/grafana/mimir
repo,github.com/anthdm/superkit,https://sourcegraph.com/github.com/anthdm/superkit
repo,github.com/peterbourgon/ff,https://sourcegraph.com/github.com/peterbourgon/ff
repo,github.com/mazrean/genorm,https://sourcegraph.com/github.com/mazrean/genorm
repo,github.com/harvester/harvester,https://sourcegraph.com/github.com/harvester/harvester
repo,github.com/anchore/grype,https://sourcegraph.com/github.com/anchore/grype
repo,github.com/openshift/jenkins,https://sourcegraph.com/github.com/openshift/jenkins
repo,github.com/boyter/hashit,https://sourcegraph.com/github.com/boyter/hashit
repo,github.com/johanhenriksson/goworld,https://sourcegraph.com/github.com/johanhenriksson/goworld
repo,github.com/amikos-tech/chroma-go,https://sourcegraph.com/github.com/amikos-tech/chroma-go
repo,github.com/NodeSeekDev/alist,https://sourcegraph.com/github.com/NodeSeekDev/alist
repo,github.com/siderolabs/talos,https://sourcegraph.com/github.com/siderolabs/talos
repo,github.com/danomagnum/gologix,https://sourcegraph.com/github.com/danomagnum/gologix
repo,github.com/GhostTroops/ksubdomain,https://sourcegraph.com/github.com/GhostTroops/ksubdomain
repo,github.com/absmach/supermq,https://sourcegraph.com/github.com/absmach/supermq
repo,github.com/rivosinc/prometheus-slurm-exporter,https://sourcegraph.com/github.com/rivosinc/prometheus-slurm-exporter
repo,github.com/bykof/go-plantuml,https://sourcegraph.com/github.com/bykof/go-plantuml
repo,github.com/Warp-net/warpnet,https://sourcegraph.com/github.com/Warp-net/warpnet
repo,github.com/umputun/cronn,https://sourcegraph.com/github.com/umputun/cronn
repo,github.com/noironetworks/aci-containers,https://sourcegraph.com/github.com/noironetworks/aci-containers
repo,github.com/openshift/source-to-image,https://sourcegraph.com/github.com/openshift/source-to-image
repo,github.com/nishanths/exhaustive,https://sourcegraph.com/github.com/nishanths/exhaustive
repo,github.com/zeta-chain/node,https://sourcegraph.com/github.com/zeta-chain/node
repo,github.com/NVIDIA/nvkind,https://sourcegraph.com/github.com/NVIDIA/nvkind
repo,github.com/k8snetworkplumbingwg/multus-dynamic-networks-controller,https://sourcegraph.com/github.com/k8snetworkplumbingwg/multus-dynamic-networks-controller
repo,github.com/bangumi/server,https://sourcegraph.com/github.com/bangumi/server
repo,github.com/x1unix/go-playground,https://sourcegraph.com/github.com/x1unix/go-playground
repo,github.com/vmware-tanzu-labs/cf-mgmt,https://sourcegraph.com/github.com/vmware-tanzu-labs/cf-mgmt
repo,github.com/cardrank/cardrank,https://sourcegraph.com/github.com/cardrank/cardrank
repo,github.com/loopholelabs/scale,https://sourcegraph.com/github.com/loopholelabs/scale
repo,github.com/raystack/optimus,https://sourcegraph.com/github.com/raystack/optimus
repo,github.com/ccoVeille/go-safecast,https://sourcegraph.com/github.com/ccoVeille/go-safecast
repo,github.com/github/codeql,https://sourcegraph.com/github.com/github/codeql
repo,github.com/open2b/scriggo,https://sourcegraph.com/github.com/open2b/scriggo
repo,github.com/SagerNet/sing,https://sourcegraph.com/github.com/SagerNet/sing
repo,github.com/maypok86/otter,https://sourcegraph.com/github.com/maypok86/otter
repo,github.com/block-vision/sui-go-sdk,https://sourcegraph.com/github.com/block-vision/sui-go-sdk
repo,github.com/sodafoundation/strato,https://sourcegraph.com/github.com/sodafoundation/strato
repo,github.com/ghostunnel/ghostunnel,https://sourcegraph.com/github.com/ghostunnel/ghostunnel
repo,github.com/kloudlite/kloudlite,https://sourcegraph.com/github.com/kloudlite/kloudlite
repo,github.com/tolyo/open-outcry,https://sourcegraph.com/github.com/tolyo/open-outcry
repo,github.com/joaopgrassi/otel-recipes,https://sourcegraph.com/github.com/joaopgrassi/otel-recipes
repo,github.com/ROCm/gpu-operator,https://sourcegraph.com/github.com/ROCm/gpu-operator
repo,github.com/PretendoNetwork/nex-go,https://sourcegraph.com/github.com/PretendoNetwork/nex-go
repo,github.com/lightningnetwork/lnd,https://sourcegraph.com/github.com/lightningnetwork/lnd
repo,github.com/gomlx/gopjrt,https://sourcegraph.com/github.com/gomlx/gopjrt
repo,github.com/go-training/training,https://sourcegraph.com/github.com/go-training/training
repo,github.com/go-jakarta/slides,https://sourcegraph.com/github.com/go-jakarta/slides
repo,github.com/iwanhae/kubegraph,https://sourcegraph.com/github.com/iwanhae/kubegraph
repo,github.com/petergtz/pegomock,https://sourcegraph.com/github.com/petergtz/pegomock
repo,github.com/new-world-tools/new-world-tools,https://sourcegraph.com/github.com/new-world-tools/new-world-tools
repo,github.com/DataDog/chaos-controller,https://sourcegraph.com/github.com/DataDog/chaos-controller
repo,github.com/spf13/cast,https://sourcegraph.com/github.com/spf13/cast
repo,github.com/uptrace/uptrace,https://sourcegraph.com/github.com/uptrace/uptrace
repo,github.com/livekit/psrpc,https://sourcegraph.com/github.com/livekit/psrpc
repo,github.com/kubernetes-sigs/cloud-provider-huaweicloud,https://sourcegraph.com/github.com/kubernetes-sigs/cloud-provider-huaweicloud
repo,github.com/openshift/origin,https://sourcegraph.com/github.com/openshift/origin
repo,github.com/orb-community/orb,https://sourcegraph.com/github.com/orb-community/orb
repo,github.com/jacksontj/promxy,https://sourcegraph.com/github.com/jacksontj/promxy
repo,github.com/shaowenchen/ops,https://sourcegraph.com/github.com/shaowenchen/ops
repo,github.com/platypusguy/jacobin,https://sourcegraph.com/github.com/platypusguy/jacobin
repo,github.com/kubeedge/sedna,https://sourcegraph.com/github.com/kubeedge/sedna
repo,github.com/unkeyed/unkey,https://sourcegraph.com/github.com/unkeyed/unkey
repo,github.com/cadence-workflow/cadence-go-client,https://sourcegraph.com/github.com/cadence-workflow/cadence-go-client
repo,github.com/alimy/mir,https://sourcegraph.com/github.com/alimy/mir
repo,github.com/youthlin/stream,https://sourcegraph.com/github.com/youthlin/stream
repo,github.com/openfaas/ingress-operator,https://sourcegraph.com/github.com/openfaas/ingress-operator
repo,github.com/jucardi/go-streams,https://sourcegraph.com/github.com/jucardi/go-streams
repo,github.com/colonyos/colonies,https://sourcegraph.com/github.com/colonyos/colonies
repo,github.com/ydb-platform/ydb,https://sourcegraph.com/github.com/ydb-platform/ydb
repo,github.com/tilt-dev/tilt,https://sourcegraph.com/github.com/tilt-dev/tilt
repo,github.com/medmouine/gomad,https://sourcegraph.com/github.com/medmouine/gomad
repo,github.com/brimdata/super,https://sourcegraph.com/github.com/brimdata/super
repo,github.com/tyrchen/codebank,https://sourcegraph.com/github.com/tyrchen/codebank
repo,github.com/arana-db/arana,https://sourcegraph.com/github.com/arana-db/arana
repo,github.com/openshift/cluster-kube-descheduler-operator,https://sourcegraph.com/github.com/openshift/cluster-kube-descheduler-operator
repo,github.com/elliot40404/ssm,https://sourcegraph.com/github.com/elliot40404/ssm
repo,github.com/docker/cli,https://sourcegraph.com/github.com/docker/cli
repo,github.com/szyhf/go-excel,https://sourcegraph.com/github.com/szyhf/go-excel
repo,github.com/k3d-io/k3d,https://sourcegraph.com/github.com/k3d-io/k3d
repo,github.com/kubernetes/kubectl,https://sourcegraph.com/github.com/kubernetes/kubectl
repo,github.com/a-h/gpu,https://sourcegraph.com/github.com/a-h/gpu
repo,github.com/activecm/rita,https://sourcegraph.com/github.com/activecm/rita
repo,github.com/DeBankDeFi/go-ethereum-debank,https://sourcegraph.com/github.com/DeBankDeFi/go-ethereum-debank
repo,github.com/TrueBlocks/trueblocks-core,https://sourcegraph.com/github.com/TrueBlocks/trueblocks-core
repo,github.com/tfverch/tfvc,https://sourcegraph.com/github.com/tfverch/tfvc
repo,github.com/gzuidhof/tygo,https://sourcegraph.com/github.com/gzuidhof/tygo
repo,github.com/devalexandre/gofn,https://sourcegraph.com/github.com/devalexandre/gofn
repo,github.com/haproxytech/dataplaneapi,https://sourcegraph.com/github.com/haproxytech/dataplaneapi
repo,github.com/cloudnative-pg/cloudnative-pg,https://sourcegraph.com/github.com/cloudnative-pg/cloudnative-pg
repo,github.com/theriault/maths,https://sourcegraph.com/github.com/theriault/maths
repo,github.com/casgate/casgate,https://sourcegraph.com/github.com/casgate/casgate
repo,github.com/hightouchio/passage,https://sourcegraph.com/github.com/hightouchio/passage
repo,github.com/kedacore/keda,https://sourcegraph.com/github.com/kedacore/keda
repo,github.com/facebook/fbthrift,https://sourcegraph.com/github.com/facebook/fbthrift
repo,github.com/Suno-API/Suno-API,https://sourcegraph.com/github.com/Suno-API/Suno-API
repo,github.com/kubeedge/kubeedge,https://sourcegraph.com/github.com/kubeedge/kubeedge
repo,github.com/devtron-labs/devtron,https://sourcegraph.com/github.com/devtron-labs/devtron
repo,github.com/MartialBE/one-hub,https://sourcegraph.com/github.com/MartialBE/one-hub
repo,github.com/OkamiW/proxy-ns,https://sourcegraph.com/github.com/OkamiW/proxy-ns
repo,github.com/united-manufacturing-hub/united-manufacturing-hub,https://sourcegraph.com/github.com/united-manufacturing-hub/united-manufacturing-hub
repo,github.com/skycoin/skycoin,https://sourcegraph.com/github.com/skycoin/skycoin
repo,github.com/medik8s/self-node-remediation,https://sourcegraph.com/github.com/medik8s/self-node-remediation
repo,github.com/celestix/gotgproto,https://sourcegraph.com/github.com/celestix/gotgproto
repo,github.com/skupperproject/skupper,https://sourcegraph.com/github.com/skupperproject/skupper
repo,github.com/Rust-GCC/gccrs,https://sourcegraph.com/github.com/Rust-GCC/gccrs
repo,github.com/oomol-lab/ovm,https://sourcegraph.com/github.com/oomol-lab/ovm
repo,github.com/GhostTroops/AiCSA,https://sourcegraph.com/github.com/GhostTroops/AiCSA
repo,github.com/azimjohn/jprq,https://sourcegraph.com/github.com/azimjohn/jprq
repo,github.com/yyle88/must,https://sourcegraph.com/github.com/yyle88/must
repo,github.com/owncloud/ocis,https://sourcegraph.com/github.com/owncloud/ocis
repo,github.com/nicolastinkl/UUVPN,https://sourcegraph.com/github.com/nicolastinkl/UUVPN
repo,github.com/kubeshop/testkube,https://sourcegraph.com/github.com/kubeshop/testkube
repo,github.com/KaijuEngine/kaiju,https://sourcegraph.com/github.com/KaijuEngine/kaiju
repo,github.com/cinar/indicator,https://sourcegraph.com/github.com/cinar/indicator
repo,github.com/staparx/go_showstart,https://sourcegraph.com/github.com/staparx/go_showstart
repo,github.com/karmada-io/karmada,https://sourcegraph.com/github.com/karmada-io/karmada
repo,github.com/Auburn/FastNoiseLite,https://sourcegraph.com/github.com/Auburn/FastNoiseLite
repo,github.com/google/dawn,https://sourcegraph.com/github.com/google/dawn
repo,github.com/go-goyave/goyave,https://sourcegraph.com/github.com/go-goyave/goyave
repo,github.com/awslabs/cfn-ecr-aws-soci-index-builder,https://sourcegraph.com/github.com/awslabs/cfn-ecr-aws-soci-index-builder
repo,github.com/cloudfoundry/routing-release,https://sourcegraph.com/github.com/cloudfoundry/routing-release
repo,github.com/sorbet/protoc-gen-rbi,https://sourcegraph.com/github.com/sorbet/protoc-gen-rbi
repo,github.com/cnk3x/xunlei,https://sourcegraph.com/github.com/cnk3x/xunlei
repo,github.com/gmeghnag/omc,https://sourcegraph.com/github.com/gmeghnag/omc
repo,github.com/spidernet-io/spiderpool,https://sourcegraph.com/github.com/spidernet-io/spiderpool
repo,github.com/cosmos/ibc-go,https://sourcegraph.com/github.com/cosmos/ibc-go
repo,github.com/stripe/pg-schema-diff,https://sourcegraph.com/github.com/stripe/pg-schema-diff
repo,github.com/grow-graphics/gd,https://sourcegraph.com/github.com/grow-graphics/gd
repo,github.com/openshift/ingress-node-firewall,https://sourcegraph.com/github.com/openshift/ingress-node-firewall
repo,github.com/smutel/terraform-provider-netbox,https://sourcegraph.com/github.com/smutel/terraform-provider-netbox
repo,github.com/deatil/lakego-admin,https://sourcegraph.com/github.com/deatil/lakego-admin
repo,github.com/loggie-io/loggie,https://sourcegraph.com/github.com/loggie-io/loggie
repo,github.com/openshift/osdctl,https://sourcegraph.com/github.com/openshift/osdctl
repo,github.com/failsafe-go/failsafe-go,https://sourcegraph.com/github.com/failsafe-go/failsafe-go
repo,github.com/Mr-Destructive/100-days-of-golang,https://sourcegraph.com/github.com/Mr-Destructive/100-days-of-golang
repo,github.com/external-secrets/external-secrets,https://sourcegraph.com/github.com/external-secrets/external-secrets
repo,github.com/crc-org/crc-cloud,https://sourcegraph.com/github.com/crc-org/crc-cloud
repo,github.com/cogentcore/webgpu,https://sourcegraph.com/github.com/cogentcore/webgpu
repo,github.com/espebra/filebin2,https://sourcegraph.com/github.com/espebra/filebin2
repo,github.com/0xERR0R/blocky,https://sourcegraph.com/github.com/0xERR0R/blocky
repo,github.com/delaneyj/toolbelt,https://sourcegraph.com/github.com/delaneyj/toolbelt
repo,github.com/open-cluster-management-io/clusteradm,https://sourcegraph.com/github.com/open-cluster-management-io/clusteradm
repo,github.com/onflow/cadence,https://sourcegraph.com/github.com/onflow/cadence
repo,github.com/rkoval/alfred-aws-console-services-workflow,https://sourcegraph.com/github.com/rkoval/alfred-aws-console-services-workflow
repo,github.com/hamba/avro,https://sourcegraph.com/github.com/hamba/avro
repo,github.com/SigNoz/signoz-otel-collector,https://sourcegraph.com/github.com/SigNoz/signoz-otel-collector
repo,github.com/grafana/alloy,https://sourcegraph.com/github.com/grafana/alloy
repo,github.com/knative/serving,https://sourcegraph.com/github.com/knative/serving
repo,github.com/kata-containers/kata-containers,https://sourcegraph.com/github.com/kata-containers/kata-containers
repo,github.com/gardener/etcd-backup-restore,https://sourcegraph.com/github.com/gardener/etcd-backup-restore
repo,github.com/cloudfoundry/staticfile-buildpack,https://sourcegraph.com/github.com/cloudfoundry/staticfile-buildpack
repo,github.com/KevinBlandy/notes,https://sourcegraph.com/github.com/KevinBlandy/notes
repo,github.com/authzed/spicedb,https://sourcegraph.com/github.com/authzed/spicedb
repo,github.com/xyproto/algernon,https://sourcegraph.com/github.com/xyproto/algernon
repo,github.com/coming-chat/go-sui-sdk,https://sourcegraph.com/github.com/coming-chat/go-sui-sdk
repo,github.com/ksco/rvld,https://sourcegraph.com/github.com/ksco/rvld
repo,github.com/homeport/havener,https://sourcegraph.com/github.com/homeport/havener
repo,github.com/autc04/Retro68,https://sourcegraph.com/github.com/autc04/Retro68
repo,github.com/hoffie/sshified,https://sourcegraph.com/github.com/hoffie/sshified
repo,github.com/openshift/installer,https://sourcegraph.com/github.com/openshift/installer
repo,github.com/rxrddd/austin-v2,https://sourcegraph.com/github.com/rxrddd/austin-v2
repo,github.com/matrixorigin/matrixcube,https://sourcegraph.com/github.com/matrixorigin/matrixcube
repo,github.com/sqlpipe/sqlpipe,https://sourcegraph.com/github.com/sqlpipe/sqlpipe
repo,github.com/cubxxw/awesome-go,https://sourcegraph.com/github.com/cubxxw/awesome-go
repo,github.com/juicedata/juicefs-csi-driver,https://sourcegraph.com/github.com/juicedata/juicefs-csi-driver
repo,github.com/enfein/mieru,https://sourcegraph.com/github.com/enfein/mieru
repo,github.com/lmorg/murex,https://sourcegraph.com/github.com/lmorg/murex
repo,github.com/modfin/henry,https://sourcegraph.com/github.com/modfin/henry
repo,github.com/GoogleContainerTools/skaffold,https://sourcegraph.com/github.com/GoogleContainerTools/skaffold
repo,github.com/aarzilli/gdlv,https://sourcegraph.com/github.com/aarzilli/gdlv
repo,github.com/opennox/opennox,https://sourcegraph.com/github.com/opennox/opennox
repo,github.com/wildfly/wildfly-operator,https://sourcegraph.com/github.com/wildfly/wildfly-operator
repo,github.com/acheong08/apple-corelocation-experiments,https://sourcegraph.com/github.com/acheong08/apple-corelocation-experiments
repo,github.com/tektoncd/pipeline,https://sourcegraph.com/github.com/tektoncd/pipeline
repo,github.com/signalfx/splunk-otel-collector,https://sourcegraph.com/github.com/signalfx/splunk-otel-collector
repo,github.com/kubernetes-csi/external-snapshotter,https://sourcegraph.com/github.com/kubernetes-csi/external-snapshotter
repo,github.com/0xsoniclabs/sonic,https://sourcegraph.com/github.com/0xsoniclabs/sonic
repo,github.com/chainbound/shardmap,https://sourcegraph.com/github.com/chainbound/shardmap
repo,github.com/clash-next/clash-meta,https://sourcegraph.com/github.com/clash-next/clash-meta
repo,github.com/arduino/arduino-cli,https://sourcegraph.com/github.com/arduino/arduino-cli
repo,github.com/marcboeker/go-duckdb,https://sourcegraph.com/github.com/marcboeker/go-duckdb
repo,github.com/markusressel/fan2go,https://sourcegraph.com/github.com/markusressel/fan2go
repo,github.com/Azure/ARO-RP,https://sourcegraph.com/github.com/Azure/ARO-RP
repo,github.com/grafana/tempo,https://sourcegraph.com/github.com/grafana/tempo
repo,github.com/SeldonIO/seldon-core,https://sourcegraph.com/github.com/SeldonIO/seldon-core
repo,github.com/kubeslice/kubeslice-controller,https://sourcegraph.com/github.com/kubeslice/kubeslice-controller
repo,github.com/CrunchyData/postgres-operator,https://sourcegraph.com/github.com/CrunchyData/postgres-operator
repo,github.com/cortexproject/cortex,https://sourcegraph.com/github.com/cortexproject/cortex
repo,github.com/LinkedInLearning/go-essential-training-2446262,https://sourcegraph.com/github.com/LinkedInLearning/go-essential-training-2446262
repo,github.com/kubernetes-sigs/cluster-capacity,https://sourcegraph.com/github.com/kubernetes-sigs/cluster-capacity
repo,github.com/backube/volsync,https://sourcegraph.com/github.com/backube/volsync
repo,github.com/superseriousbusiness/gotosocial,https://sourcegraph.com/github.com/superseriousbusiness/gotosocial
repo,github.com/junkurihara/dnscrypt-proxy-modns,https://sourcegraph.com/github.com/junkurihara/dnscrypt-proxy-modns
repo,github.com/kubernetes-sigs/descheduler,https://sourcegraph.com/github.com/kubernetes-sigs/descheduler
repo,github.com/lee-ext/go-extend,https://sourcegraph.com/github.com/lee-ext/go-extend
repo,github.com/devfullcycle/goexpert,https://sourcegraph.com/github.com/devfullcycle/goexpert
repo,github.com/appvia/terranetes-controller,https://sourcegraph.com/github.com/appvia/terranetes-controller
repo,github.com/shijuvar/gokit,https://sourcegraph.com/github.com/shijuvar/gokit
repo,github.com/rocky-linux/peridot,https://sourcegraph.com/github.com/rocky-linux/peridot
repo,github.com/oalders/is,https://sourcegraph.com/github.com/oalders/is
repo,github.com/vmware/cluster-api-provider-cloud-director,https://sourcegraph.com/github.com/vmware/cluster-api-provider-cloud-director
repo,github.com/glojurelang/glojure,https://sourcegraph.com/github.com/glojurelang/glojure
repo,github.com/yaklang/yaklang,https://sourcegraph.com/github.com/yaklang/yaklang
repo,github.com/dmikhr/pdfjuicer,https://sourcegraph.com/github.com/dmikhr/pdfjuicer
repo,github.com/cloudfoundry/bosh-cli,https://sourcegraph.com/github.com/cloudfoundry/bosh-cli
repo,github.com/Kuadrant/authorino,https://sourcegraph.com/github.com/Kuadrant/authorino
repo,github.com/cri-o/cri-o,https://sourcegraph.com/github.com/cri-o/cri-o
repo,github.com/containers/prometheus-podman-exporter,https://sourcegraph.com/github.com/containers/prometheus-podman-exporter
repo,github.com/rudderlabs/rudder-server,https://sourcegraph.com/github.com/rudderlabs/rudder-server
repo,github.com/openshift/multus-cni,https://sourcegraph.com/github.com/openshift/multus-cni
repo,github.com/sylver-dev/sylver-cli,https://sourcegraph.com/github.com/sylver-dev/sylver-cli
repo,github.com/databricks/databricks-sql-go,https://sourcegraph.com/github.com/databricks/databricks-sql-go
repo,github.com/cilium/tetragon,https://sourcegraph.com/github.com/cilium/tetragon
repo,github.com/LeoHaoVIP/AListLiteAndroid,https://sourcegraph.com/github.com/LeoHaoVIP/AListLiteAndroid
repo,github.com/aquasecurity/tracee,https://sourcegraph.com/github.com/aquasecurity/tracee
repo,github.com/projectcalico/calico,https://sourcegraph.com/github.com/projectcalico/calico
repo,github.com/Wraient/curd,https://sourcegraph.com/github.com/Wraient/curd
repo,github.com/kumahq/kuma,https://sourcegraph.com/github.com/kumahq/kuma
repo,github.com/76creates/stickers,https://sourcegraph.com/github.com/76creates/stickers
repo,github.com/fastschema/fastschema,https://sourcegraph.com/github.com/fastschema/fastschema
repo,github.com/hashicorp/terraform-provider-azurerm,https://sourcegraph.com/github.com/hashicorp/terraform-provider-azurerm
repo,github.com/kubevirt/hyperconverged-cluster-operator,https://sourcegraph.com/github.com/kubevirt/hyperconverged-cluster-operator
repo,github.com/darkweak/souin,https://sourcegraph.com/github.com/darkweak/souin
repo,github.com/primecitizens/pcz,https://sourcegraph.com/github.com/primecitizens/pcz
repo,github.com/shawnsmithdev/zermelo,https://sourcegraph.com/github.com/shawnsmithdev/zermelo
repo,github.com/baking-bad/bcdhub,https://sourcegraph.com/github.com/baking-bad/bcdhub
repo,github.com/celzero/firestack,https://sourcegraph.com/github.com/celzero/firestack
repo,github.com/charmbracelet/mods,https://sourcegraph.com/github.com/charmbracelet/mods
repo,github.com/emad-elsaid/debugger,https://sourcegraph.com/github.com/emad-elsaid/debugger
repo,github.com/microsoft/hcsshim,https://sourcegraph.com/github.com/microsoft/hcsshim
repo,github.com/knative/pkg,https://sourcegraph.com/github.com/knative/pkg
repo,github.com/iimeta/fastapi,https://sourcegraph.com/github.com/iimeta/fastapi
repo,github.com/containers/gvisor-tap-vsock,https://sourcegraph.com/github.com/containers/gvisor-tap-vsock
repo,github.com/sonic-net/sonic-mgmt,https://sourcegraph.com/github.com/sonic-net/sonic-mgmt
repo,github.com/fufuok/utils,https://sourcegraph.com/github.com/fufuok/utils
repo,github.com/percona/percona-backup-mongodb,https://sourcegraph.com/github.com/percona/percona-backup-mongodb
repo,github.com/ric2b/Vivaldi-browser,https://sourcegraph.com/github.com/ric2b/Vivaldi-browser
repo,github.com/tigera/operator,https://sourcegraph.com/github.com/tigera/operator
repo,github.com/nikolaydubina/fpdecimal,https://sourcegraph.com/github.com/nikolaydubina/fpdecimal
repo,github.com/erigontech/erigon,https://sourcegraph.com/github.com/erigontech/erigon
repo,github.com/kcp-dev/kcp,https://sourcegraph.com/github.com/kcp-dev/kcp
repo,github.com/elastic/beats,https://sourcegraph.com/github.com/elastic/beats
repo,github.com/digitalocean/doctl,https://sourcegraph.com/github.com/digitalocean/doctl
repo,github.com/knative-extensions/eventing-kafka-broker,https://sourcegraph.com/github.com/knative-extensions/eventing-kafka-broker
repo,github.com/inngest/inngest,https://sourcegraph.com/github.com/inngest/inngest
repo,github.com/docker/buildx,https://sourcegraph.com/github.com/docker/buildx
repo,github.com/apache/skywalking-rover,https://sourcegraph.com/github.com/apache/skywalking-rover
repo,github.com/openshift/cluster-nfd-operator,https://sourcegraph.com/github.com/openshift/cluster-nfd-operator
repo,github.com/kubernetes/perf-tests,https://sourcegraph.com/github.com/kubernetes/perf-tests
repo,github.com/open-telemetry/opentelemetry-collector-contrib,https://sourcegraph.com/github.com/open-telemetry/opentelemetry-collector-contrib
repo,github.com/justwatchcom/sql_exporter,https://sourcegraph.com/github.com/justwatchcom/sql_exporter
repo,github.com/spidernet-io/egressgateway,https://sourcegraph.com/github.com/spidernet-io/egressgateway
repo,github.com/life4/genesis,https://sourcegraph.com/github.com/life4/genesis
repo,github.com/fanchunke/chatgpt-wecom,https://sourcegraph.com/github.com/fanchunke/chatgpt-wecom
repo,github.com/erda-project/erda,https://sourcegraph.com/github.com/erda-project/erda
repo,github.com/containers/storage,https://sourcegraph.com/github.com/containers/storage
repo,github.com/moby/swarmkit,https://sourcegraph.com/github.com/moby/swarmkit
repo,github.com/sugarme/tokenizer,https://sourcegraph.com/github.com/sugarme/tokenizer
repo,github.com/cjdelisle/Matterfoss,https://sourcegraph.com/github.com/cjdelisle/Matterfoss
repo,github.com/ytsaurus/ytsaurus,https://sourcegraph.com/github.com/ytsaurus/ytsaurus
repo,github.com/ecodeclub/ekit,https://sourcegraph.com/github.com/ecodeclub/ekit
repo,github.com/NVIDIA/nvidia-container-toolkit,https://sourcegraph.com/github.com/NVIDIA/nvidia-container-toolkit
repo,github.com/lightstep/otel-launcher-go,https://sourcegraph.com/github.com/lightstep/otel-launcher-go
repo,github.com/matrixorigin/matrixone,https://sourcegraph.com/github.com/matrixorigin/matrixone
repo,github.com/naivesystems/analyze,https://sourcegraph.com/github.com/naivesystems/analyze
repo,github.com/canonical/snapd,https://sourcegraph.com/github.com/canonical/snapd
repo,github.com/alibaba/loongcollector,https://sourcegraph.com/github.com/alibaba/loongcollector
repo,github.com/linuxkit/linuxkit,https://sourcegraph.com/github.com/linuxkit/linuxkit
repo,github.com/redneckbeard/thanos,https://sourcegraph.com/github.com/redneckbeard/thanos
repo,github.com/stackrox/stackrox,https://sourcegraph.com/github.com/stackrox/stackrox
repo,github.com/mchmarny/vimp,https://sourcegraph.com/github.com/mchmarny/vimp
repo,github.com/openshift/assisted-service,https://sourcegraph.com/github.com/openshift/assisted-service
repo,github.com/c9s/bbgo,https://sourcegraph.com/github.com/c9s/bbgo
repo,github.com/elastic/terraform-provider-ec,https://sourcegraph.com/github.com/elastic/terraform-provider-ec
repo,github.com/kelseyhightower/confd,https://sourcegraph.com/github.com/kelseyhightower/confd
repo,github.com/envoyproxy/gateway,https://sourcegraph.com/github.com/envoyproxy/gateway
repo,github.com/aws/amazon-ecs-agent,https://sourcegraph.com/github.com/aws/amazon-ecs-agent
repo,github.com/deepflowio/deepflow,https://sourcegraph.com/github.com/deepflowio/deepflow
repo,github.com/Velocidex/velociraptor,https://sourcegraph.com/github.com/Velocidex/velociraptor
repo,github.com/kubeflow/model-registry,https://sourcegraph.com/github.com/kubeflow/model-registry
repo,github.com/vdaas/vald,https://sourcegraph.com/github.com/vdaas/vald
repo,github.com/cloudflare/go,https://sourcegraph.com/github.com/cloudflare/go
repo,github.com/shiyunjin/lan-expose,https://sourcegraph.com/github.com/shiyunjin/lan-expose
repo,github.com/openshift/ptp-operator,https://sourcegraph.com/github.com/openshift/ptp-operator
repo,github.com/fogfish/golem,https://sourcegraph.com/github.com/fogfish/golem
repo,github.com/openshift/client-go,https://sourcegraph.com/github.com/openshift/client-go
repo,github.com/kubernetes/apimachinery,https://sourcegraph.com/github.com/kubernetes/apimachinery
repo,github.com/libopenstorage/operator,https://sourcegraph.com/github.com/libopenstorage/operator
repo,github.com/openshift-pipelines/pipelines-as-code,https://sourcegraph.com/github.com/openshift-pipelines/pipelines-as-code
repo,github.com/kubernetes-sigs/kueue,https://sourcegraph.com/github.com/kubernetes-sigs/kueue
repo,github.com/semaphoreio/semaphore,https://sourcegraph.com/github.com/semaphoreio/semaphore
repo,github.com/GoogleCloudPlatform/DataflowTemplates,https://sourcegraph.com/github.com/GoogleCloudPlatform/DataflowTemplates
repo,github.com/ledongthuc/goterators,https://sourcegraph.com/github.com/ledongthuc/goterators
repo,github.com/kubermatic/kubermatic,https://sourcegraph.com/github.com/kubermatic/kubermatic
repo,github.com/mattermost/mattermost-plugin-boards,https://sourcegraph.com/github.com/mattermost/mattermost-plugin-boards
repo,github.com/storj/storj,https://sourcegraph.com/github.com/storj/storj
